country,year,gender,employment_type,economic_activity,employees_thousands,data_quality,data_source,indicator
Angola,2025,Total,Nature of job: Persons with formal main job,Economic activity (ISIC-Rev.4): A. Agriculture; forestry and fishing,11.681,Normal,LFS - Employment Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Angola,2025,Total,Nature of job: Persons with formal main job,Economic activity (ISIC-Rev.4): B. Mining and quarrying,70.258,Normal,LFS - Employment Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Angola,2025,Total,Nature of job: Persons with formal main job,Economic activity (ISIC-Rev.4): C. Manufacturing,47.858,Normal,LFS - Employment Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Angola,2025,Total,Nature of job: Persons with formal main job,"Economic activity (ISIC-Rev.4): D. Electricity; gas, steam and air conditioning supply",2.746,Unreliable,LFS - Employment Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Angola,2025,Total,Nature of job: Persons with formal main job,"Economic activity (ISIC-Rev.4): E. Water supply; sewerage, waste management and remediation activities",5.39,Normal,LFS - Employment Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Angola,2025,Total,Nature of job: Persons with formal main job,Economic activity (ISIC-Rev.4): F. Construction,60.985,Normal,LFS - Employment Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Angola,2025,Total,Nature of job: Persons with formal main job,Economic activity (ISIC-Rev.4): G. Wholesale and retail trade; repair of motor vehicles and motorcycles,86.383,Normal,LFS - Employment Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Angola,2025,Total,Nature of job: Persons with formal main job,Economic activity (ISIC-Rev.4): H. Transportation and storage,17.918,Normal,LFS - Employment Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Angola,2025,Total,Nature of job: Persons with formal main job,Economic activity (ISIC-Rev.4): I. Accommodation and food service activities,25.191,Normal,LFS - Employment Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Angola,2025,Total,Nature of job: Persons with formal main job,Economic activity (ISIC-Rev.4): J. Information and communication,19.645,Normal,LFS - Employment Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Angola,2025,Total,Nature of job: Persons with formal main job,Economic activity (ISIC-Rev.4): K. Financial and insurance activities,30.381,Normal,LFS - Employment Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Angola,2025,Total,Nature of job: Persons with formal main job,"Economic activity (ISIC-Rev.4): M. Professional, scientific and technical activities",16.41,Normal,LFS - Employment Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Angola,2025,Total,Nature of job: Persons with formal main job,Economic activity (ISIC-Rev.4): N. Administrative and support service activities,117.31,Normal,LFS - Employment Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Angola,2025,Total,Nature of job: Persons with formal main job,Economic activity (ISIC-Rev.4): O. Public administration and defence; compulsory social security,12.877,Normal,LFS - Employment Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Angola,2025,Total,Nature of job: Persons with formal main job,Economic activity (ISIC-Rev.4): P. Education,39.895,Normal,LFS - Employment Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Angola,2025,Total,Nature of job: Persons with formal main job,Economic activity (ISIC-Rev.4): Q. Human health and social work activities,21.429,Normal,LFS - Employment Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Angola,2025,Total,Nature of job: Persons with formal main job,Economic activity (ISIC-Rev.4): T. Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,2.651,Unreliable,LFS - Employment Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Angola,2025,Male,Nature of job: Total,Economic activity (ISIC-Rev.4): Total,2534.774,Normal,LFS - Employment Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Angola,2025,Male,Nature of job: Total,Economic activity (ISIC-Rev.4): A. Agriculture; forestry and fishing,134.637,Normal,LFS - Employment Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Angola,2025,Male,Nature of job: Total,Economic activity (ISIC-Rev.4): B. Mining and quarrying,137.477,Normal,LFS - Employment Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Angola,2025,Male,Nature of job: Total,Economic activity (ISIC-Rev.4): C. Manufacturing,184.357,Normal,LFS - Employment Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Angola,2025,Male,Nature of job: Total,"Economic activity (ISIC-Rev.4): D. Electricity; gas, steam and air conditioning supply",17.967,Normal,LFS - Employment Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Angola,2025,Male,Nature of job: Total,"Economic activity (ISIC-Rev.4): E. Water supply; sewerage, waste management and remediation activities",16.253,Normal,LFS - Employment Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Angola,2025,Male,Nature of job: Total,Economic activity (ISIC-Rev.4): F. Construction,223.465,Normal,LFS - Employment Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Angola,2025,Male,Nature of job: Total,Economic activity (ISIC-Rev.4): G. Wholesale and retail trade; repair of motor vehicles and motorcycles,290.37,Normal,LFS - Employment Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Angola,2025,Male,Nature of job: Total,Economic activity (ISIC-Rev.4): H. Transportation and storage,296.998,Normal,LFS - Employment Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Angola,2025,Male,Nature of job: Total,Economic activity (ISIC-Rev.4): I. Accommodation and food service activities,46.33,Normal,LFS - Employment Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Angola,2025,Male,Nature of job: Total,Economic activity (ISIC-Rev.4): J. Information and communication,34.155,Normal,LFS - Employment Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Angola,2025,Male,Nature of job: Total,Economic activity (ISIC-Rev.4): K. Financial and insurance activities,38.033,Normal,LFS - Employment Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Angola,2025,Male,Nature of job: Total,"Economic activity (ISIC-Rev.4): M. Professional, scientific and technical activities",19.929,Normal,LFS - Employment Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Angola,2025,Male,Nature of job: Total,Economic activity (ISIC-Rev.4): N. Administrative and support service activities,284.952,Normal,LFS - Employment Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Angola,2025,Male,Nature of job: Total,Economic activity (ISIC-Rev.4): O. Public administration and defence; compulsory social security,446.842,Normal,LFS - Employment Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Angola,2025,Male,Nature of job: Total,Economic activity (ISIC-Rev.4): P. Education,230.783,Normal,LFS - Employment Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Angola,2025,Male,Nature of job: Total,Economic activity (ISIC-Rev.4): Q. Human health and social work activities,55.304,Normal,LFS - Employment Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Angola,2025,Male,Nature of job: Total,"Economic activity (ISIC-Rev.4): R. Arts, entertainment and recreation",13.895,Normal,LFS - Employment Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Angola,2025,Male,Nature of job: Total,Economic activity (ISIC-Rev.4): S. Other service activities,30.829,Normal,LFS - Employment Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Angola,2025,Male,Nature of job: Total,Economic activity (ISIC-Rev.4): T. Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,25.959,Normal,LFS - Employment Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Angola,2025,Male,Nature of job: Persons with informal main job,Economic activity (ISIC-Rev.4): Total,2096.842,Normal,LFS - Employment Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Angola,2025,Male,Nature of job: Persons with informal main job,Economic activity (ISIC-Rev.4): A. Agriculture; forestry and fishing,125.191,Normal,LFS - Employment Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Angola,2025,Male,Nature of job: Persons with informal main job,Economic activity (ISIC-Rev.4): B. Mining and quarrying,72.54,Normal,LFS - Employment Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Angola,2025,Male,Nature of job: Persons with informal main job,Economic activity (ISIC-Rev.4): C. Manufacturing,143.597,Normal,LFS - Employment Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Angola,2025,Male,Nature of job: Persons with informal main job,"Economic activity (ISIC-Rev.4): D. Electricity; gas, steam and air conditioning supply",15.301,Normal,LFS - Employment Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Angola,2025,Male,Nature of job: Persons with informal main job,"Economic activity (ISIC-Rev.4): E. Water supply; sewerage, waste management and remediation activities",11.078,Normal,LFS - Employment Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Angola,2025,Male,Nature of job: Persons with informal main job,Economic activity (ISIC-Rev.4): F. Construction,169.911,Normal,LFS - Employment Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
